DNA_number	Protein_name	Score	Col_3	Col_4	Col_5	Col_6	Col_7	Col_8	Col_9	Col_10	Col_11
sample_1030584	sp|Q8XD82|TUSE_ECO57	100.0	28	0	0	84	1	1	28	2.69e-14	60.5
sample_1030656	sp|P0AAC6|YCCA_ECOLI	100.0	15	0	0	150	106	205	219	0.008	31.2
sample_1030656	sp|P0AAC7|YCCA_ECOL6	100.0	15	0	0	150	106	205	219	0.008	31.2
sample_1030706	sp|P0AAC6|YCCA_ECOLI	100.0	31	0	0	148	56	189	219	3.97e-14	62.0
sample_1030706	sp|P0AAC7|YCCA_ECOL6	100.0	31	0	0	148	56	189	219	3.97e-14	62.0
sample_1030727	sp|P0AAC6|YCCA_ECOLI	100.0	38	0	0	148	35	182	219	3.79e-20	77.8
sample_1030727	sp|P0AAC7|YCCA_ECOL6	100.0	38	0	0	148	35	182	219	3.79e-20	77.8
sample_1031118	sp|P0AAC6|YCCA_ECOLI	100.0	50	0	0	150	1	51	100	2.8e-28	99.0
sample_1031118	sp|P0AAC7|YCCA_ECOL6	100.0	50	0	0	150	1	51	100	2.8e-28	99.0
sample_1032224	sp|P69739|MBHS_ECOLI	100.0	49	0	0	2	148	30	78	1.66e-30	107.0
sample_1032224	sp|P69740|MBHS_ECOL6	100.0	49	0	0	2	148	30	78	1.66e-30	107.0
sample_1032640	sp|P69739|MBHS_ECOLI	100.0	49	0	0	3	149	169	217	3.19e-28	101.0
sample_1032640	sp|P69740|MBHS_ECOL6	100.0	49	0	0	3	149	169	217	3.19e-28	101.0
sample_1032662	sp|P69739|MBHS_ECOLI	100.0	49	0	0	2	148	176	224	4.39e-30	106.0
sample_1032662	sp|P69740|MBHS_ECOL6	100.0	49	0	0	2	148	176	224	4.39e-30	106.0
sample_1032825	sp|P69739|MBHS_ECOLI	100.0	50	0	0	1	150	230	279	4.57e-32	111.0
sample_1032825	sp|P69740|MBHS_ECOL6	100.0	50	0	0	1	150	230	279	4.57e-32	111.0
sample_1033091	sp|P69739|MBHS_ECOLI	100.0	49	0	0	2	148	319	367	3.38e-09	48.9
sample_1033091	sp|P69740|MBHS_ECOL6	100.0	49	0	0	2	148	319	367	3.38e-09	48.9
sample_1033428	sp|P0ACD8|MBHL_ECOLI	100.0	49	0	0	3	149	60	108	2.09e-28	103.0
sample_1033565	sp|P0ACD8|MBHL_ECOLI	100.0	50	0	0	1	150	105	154	5.7800000000000004e-31	110.0
sample_1033777	sp|P0ACD8|MBHL_ECOLI	100.0	49	0	0	2	148	176	224	7.74e-32	113.0
sample_1033827	sp|P0ACD8|MBHL_ECOLI	100.0	49	0	0	3	149	193	241	9e-30	107.0
sample_1034076	sp|P0ACD8|MBHL_ECOLI	100.0	49	0	0	3	149	276	324	6.899999999999999e-30	107.0
sample_1034295	sp|P0ACD8|MBHL_ECOLI	100.0	49	0	0	3	149	349	397	8.97e-31	110.0
sample_103462	sp|P06136|FTSQ_ECOLI	100.0	49	0	0	2	148	104	152	9.710000000000001e-32	108.0
sample_1035066	sp|P0AAM1|CYBH_ECOLI	100.0	49	0	0	3	149	2	50	8.87e-31	105.0
sample_1035066	sp|P0AAM2|CYBH_ECO57	100.0	49	0	0	3	149	2	50	8.87e-31	105.0
sample_103536	sp|P06136|FTSQ_ECOLI	100.0	49	0	0	3	149	129	177	3.0500000000000003e-31	107.0
sample_1037481	sp|P19932|HYAF_ECOLI	100.0	40	0	0	3	122	246	285	4.420000000000001e-21	81.3
sample_1037646	sp|P26459|APPC_ECOLI	100.0	19	0	0	94	150	1	19	1.85e-07	44.3
sample_1038693	sp|P26459|APPC_ECOLI	100.0	50	0	0	1	150	319	368	3.04e-30	108.0
sample_1038724	sp|P26459|APPC_ECOLI	100.0	49	0	0	3	149	330	378	1.54e-29	106.0
sample_1038947	sp|P26459|APPC_ECOLI	100.0	49	0	0	2	148	404	452	8.000000000000001e-29	104.0
sample_1038974	sp|P26459|APPC_ECOLI	100.0	49	0	0	2	148	413	461	5.8199999999999996e-30	107.0
sample_1039222	sp|P26458|APPB_ECOLI	100.0	25	0	0	74	148	1	25	4.76e-10	51.6
sample_1039222	sp|P26459|APPC_ECOLI	100.0	19	0	0	3	59	496	514	1.17e-06	42.0
sample_1039418	sp|P26458|APPB_ECOLI	100.0	50	0	0	1	150	42	91	2.0300000000000002e-29	104.0
sample_1039595	sp|P26458|APPB_ECOLI	100.0	50	0	0	1	150	101	150	1.56e-28	102.0
sample_1039903	sp|P26458|APPB_ECOLI	100.0	49	0	0	2	148	204	252	3.39e-27	99.0
sample_103994	sp|P0ABH0|FTSA_ECOLI	100.0	49	0	0	3	149	6	54	5.4300000000000006e-27	99.0
sample_103994	sp|P0ABH1|FTSA_ECOL6	100.0	49	0	0	3	149	6	54	5.4300000000000006e-27	99.0
sample_103994	sp|P0ABH2|FTSA_ECO57	100.0	49	0	0	3	149	6	54	5.4300000000000006e-27	99.0
sample_1040028	sp|P26458|APPB_ECOLI	100.0	49	0	0	3	149	246	294	5.66e-28	100.0
sample_104044	sp|P0ABH0|FTSA_ECOLI	100.0	50	0	0	1	150	22	71	1.2399999999999999e-28	103.0
sample_104044	sp|P0ABH1|FTSA_ECOL6	100.0	50	0	0	1	150	22	71	1.2399999999999999e-28	103.0
sample_104044	sp|P0ABH2|FTSA_ECO57	100.0	50	0	0	1	150	22	71	1.2399999999999999e-28	103.0
sample_1040567	sp|P07102|PPA_ECOLI	100.0	16	0	0	101	148	18	33	0.000831	33.9
sample_1040586	sp|P07102|PPA_ECOLI	100.0	23	0	0	82	150	18	40	5.19e-09	48.5
sample_1040756	sp|P07102|PPA_ECOLI	100.0	49	0	0	2	148	48	96	1.1400000000000001e-29	106.0
sample_1041153	sp|P07102|PPA_ECOLI	100.0	50	0	0	1	150	180	229	4.91e-29	104.0
sample_1041158	sp|P07102|PPA_ECOLI	100.0	49	0	0	2	148	182	230	9.23e-28	100.0
sample_104297	sp|P0ABH0|FTSA_ECOLI	100.0	49	0	0	3	149	107	155	1.6499999999999999e-28	102.0
sample_104297	sp|P0ABH1|FTSA_ECOL6	100.0	49	0	0	3	149	107	155	1.6499999999999999e-28	102.0
sample_104297	sp|P0ABH2|FTSA_ECO57	100.0	49	0	0	3	149	107	155	1.6499999999999999e-28	102.0
sample_1042992	sp|P58764|ETK_ECO27	100.0	50	0	0	150	1	357	406	6.100000000000001e-27	99.4
sample_1042992	sp|Q8XC28|ETK_ECO57	100.0	50	0	0	150	1	357	406	6.28e-27	99.4
sample_1042992	sp|P38134|ETK_ECOLI	100.0	50	0	0	150	1	357	406	6.3400000000000004e-27	99.4
sample_1043072	sp|P58764|ETK_ECO27	100.0	49	0	0	148	2	331	379	2.0800000000000004e-27	100.0
sample_1043072	sp|Q8XC28|ETK_ECO57	100.0	49	0	0	148	2	331	379	2.18e-27	100.0
sample_1043072	sp|P38134|ETK_ECOLI	100.0	49	0	0	148	2	331	379	2.2000000000000002e-27	100.0
sample_1043301	sp|P58764|ETK_ECO27	100.0	50	0	0	150	1	254	303	5.64e-27	99.8
sample_1043301	sp|P38134|ETK_ECOLI	100.0	50	0	0	150	1	254	303	5.92e-27	99.8
sample_1043301	sp|Q8XC28|ETK_ECO57	100.0	50	0	0	150	1	254	303	5.92e-27	99.8
sample_1043632	sp|P38134|ETK_ECOLI	100.0	49	0	0	149	3	144	192	2.75e-28	103.0
sample_1043632	sp|Q8XC28|ETK_ECO57	100.0	49	0	0	149	3	144	192	2.7699999999999997e-28	103.0
sample_1043823	sp|P38134|ETK_ECOLI	100.0	50	0	0	150	1	80	129	2.72e-29	106.0
sample_1043823	sp|P58764|ETK_ECO27	100.0	50	0	0	150	1	80	129	2.91e-29	106.0
sample_1044197	sp|P0ACZ2|ETP_ECOLI	100.0	38	0	0	149	36	111	148	3.38e-23	84.0
sample_1044197	sp|P0ACZ3|ETP_ECO57	100.0	38	0	0	149	36	111	148	3.38e-23	84.0
sample_1044311	sp|P0ACZ2|ETP_ECOLI	100.0	49	0	0	149	3	73	121	8.200000000000001e-32	105.0
sample_1044311	sp|P0ACZ3|ETP_ECO57	100.0	49	0	0	149	3	73	121	8.200000000000001e-32	105.0
sample_1044458	sp|P0ACZ2|ETP_ECOLI	100.0	49	0	0	149	3	24	72	1.42e-19	74.7
sample_1044458	sp|P0ACZ3|ETP_ECO57	100.0	49	0	0	149	3	24	72	1.42e-19	74.7
sample_1044479	sp|P0ACZ2|ETP_ECOLI	100.0	49	0	0	149	3	17	65	1.67e-20	77.0
sample_1044479	sp|P0ACZ3|ETP_ECO57	100.0	49	0	0	149	3	17	65	1.67e-20	77.0
sample_1044529	sp|P0ACZ2|ETP_ECOLI	100.0	49	0	0	147	1	1	49	7.2e-31	103.0
sample_1044529	sp|P0ACZ3|ETP_ECO57	100.0	49	0	0	147	1	1	49	7.2e-31	103.0
sample_1044897	sp|P0A932|GFCE_ECOLI	100.0	50	0	0	150	1	253	302	4.9800000000000004e-29	103.0
sample_1044897	sp|P0A933|GFCE_ECO57	100.0	50	0	0	150	1	253	302	4.9800000000000004e-29	103.0
sample_1044992	sp|P0A932|GFCE_ECOLI	100.0	49	0	0	148	2	222	270	3.6400000000000003e-29	104.0
sample_1044992	sp|P0A933|GFCE_ECO57	100.0	49	0	0	148	2	222	270	3.6400000000000003e-29	104.0
sample_1045077	sp|P0A932|GFCE_ECOLI	100.0	50	0	0	150	1	193	242	3.9200000000000003e-29	103.0
sample_1045077	sp|P0A933|GFCE_ECO57	100.0	50	0	0	150	1	193	242	3.9200000000000003e-29	103.0
sample_1045881	sp|P75882|GFCD_ECOLI	100.0	50	0	0	150	1	639	688	6.79e-30	107.0
sample_1046154	sp|P75882|GFCD_ECOLI	100.0	50	0	0	150	1	548	597	5.33e-31	110.0
sample_1047239	sp|P75882|GFCD_ECOLI	100.0	49	0	0	148	2	187	235	2.59e-29	106.0
sample_1047712	sp|P75882|GFCD_ECOLI	100.0	49	0	0	149	3	29	77	2.13e-28	103.0
sample_104790	sp|P0ABH0|FTSA_ECOLI	100.0	49	0	0	2	148	271	319	3.0400000000000004e-27	99.4
sample_104790	sp|P0ABH1|FTSA_ECOL6	100.0	49	0	0	2	148	271	319	3.0400000000000004e-27	99.4
sample_104790	sp|P0ABH2|FTSA_ECO57	100.0	49	0	0	2	148	271	319	3.0400000000000004e-27	99.4
sample_1047963	sp|P75883|GFCC_ECOLI	100.0	49	0	0	149	3	194	242	5.1899999999999995e-30	103.0
sample_1048102	sp|P75883|GFCC_ECOLI	100.0	49	0	0	148	2	148	196	1.42e-29	102.0
sample_1048269	sp|P75883|GFCC_ECOLI	100.0	49	0	0	149	3	92	140	6.6e-29	101.0
sample_1048548	sp|P75883|GFCC_ECOLI	100.0	47	0	0	143	3	1	47	5.75e-28	98.6
sample_1048835	sp|P75884|GFCB_ECOLI	100.0	49	0	0	149	3	117	165	7.24e-31	105.0
sample_1048915	sp|P75884|GFCB_ECOLI	100.0	33	0	0	99	1	107	139	2.61e-18	72.8
sample_1049094	sp|P75884|GFCB_ECOLI	100.0	49	0	0	148	2	31	79	6.86e-30	102.0
sample_1050973	sp|P0A982|CSPH_ECOLI	100.0	49	0	0	148	2	19	67	1.1900000000000002e-31	103.0
sample_1050973	sp|P0A983|CSPH_ECOL6	100.0	49	0	0	148	2	19	67	1.1900000000000002e-31	103.0
sample_1050973	sp|P0A984|CSPH_ECO57	100.0	49	0	0	148	2	19	67	1.1900000000000002e-31	103.0
sample_1051133	sp|P0A982|CSPH_ECOLI	92.857	14	1	0	42	1	1	14	0.008	30.0
sample_1051133	sp|P0A983|CSPH_ECOL6	92.857	14	1	0	42	1	1	14	0.008	30.0
sample_1051133	sp|P0A984|CSPH_ECO57	92.857	14	1	0	42	1	1	14	0.008	30.0
sample_1051412	sp|P0A978|CSPG_ECOLI	100.0	34	0	0	49	150	1	34	3.24e-20	74.3
sample_1051412	sp|P0A979|CSPG_ECOL6	100.0	34	0	0	49	150	1	34	3.24e-20	74.3
sample_1051412	sp|P0A980|CSPG_ECO57	100.0	34	0	0	49	150	1	34	3.24e-20	74.3
sample_1051599	sp|P0A978|CSPG_ECOLI	100.0	23	0	0	3	71	48	70	2.93e-10	48.9
sample_1051599	sp|P0A979|CSPG_ECOL6	100.0	23	0	0	3	71	48	70	2.93e-10	48.9
sample_1051599	sp|P0A980|CSPG_ECO57	100.0	23	0	0	3	71	48	70	2.93e-10	48.9
sample_1052400	sp|P52636|YCCM_ECOLI	100.0	49	0	0	149	3	272	320	4.12e-28	100.0
sample_1052491	sp|P52636|YCCM_ECOLI	100.0	49	0	0	148	2	242	290	1.36e-32	112.0
sample_1052748	sp|P52636|YCCM_ECOLI	100.0	49	0	0	149	3	156	204	9.66e-29	102.0
sample_1053357	sp|P39453|TORS_ECOLI	100.0	23	0	0	148	80	892	914	5.73e-09	48.5
sample_1053601	sp|P39453|TORS_ECOLI	100.0	50	0	0	150	1	810	859	1.48e-28	103.0
sample_1054848	sp|P39453|TORS_ECOLI	100.0	49	0	0	148	2	395	443	2.39e-26	97.8
sample_1055132	sp|P58356|TORS_ECO57	100.0	49	0	0	149	3	300	348	7.020000000000001e-27	99.4
sample_1055132	sp|P39453|TORS_ECOLI	100.0	49	0	0	149	3	300	348	8.61e-27	99.0
sample_1055707	sp|P39453|TORS_ECOLI	100.0	50	0	0	150	1	108	157	1.42e-05	38.9
sample_1056045	sp|P39453|TORS_ECOLI	97.727	44	1	0	133	2	1	44	1.44e-18	75.5
sample_1056045	sp|P58356|TORS_ECO57	97.727	44	1	0	133	2	1	44	1.45e-18	75.5
sample_1056661	sp|P38683|TORT_ECOLI	100.0	49	0	0	2	148	135	183	1.2599999999999999e-30	107.0
sample_1056661	sp|P58358|TORT_ECO57	100.0	49	0	0	2	148	135	183	1.3599999999999999e-30	107.0
sample_1058412	sp|P58359|TORC_ECO57	100.0	49	0	0	2	148	111	159	9.779999999999999e-30	105.0
sample_1058412	sp|P33226|TORC_ECOLI	100.0	49	0	0	2	148	111	159	1.0700000000000001e-29	105.0
sample_10588	sp|P75617|YAAW_ECOLI	100.0	31	0	0	150	58	207	237	7.15e-15	64.3
sample_1059016	sp|P33226|TORC_ECOLI	100.0	50	0	0	1	150	312	361	4.67e-34	117.0
sample_1059290	sp|P33225|TORA_ECOLI	100.0	49	0	0	2	148	13	61	8.02e-20	79.3
sample_1059483	sp|P58360|TORA_ECO57	100.0	50	0	0	1	150	77	126	7.61e-32	113.0
sample_1059483	sp|P33225|TORA_ECOLI	100.0	50	0	0	1	150	77	126	9.160000000000001e-32	113.0
sample_1059483	sp|Q8CW73|TORA_ECOL6	100.0	50	0	0	1	150	77	126	9.160000000000001e-32	113.0
sample_1059496	sp|P58360|TORA_ECO57	100.0	49	0	0	3	149	82	130	1.5999999999999998e-30	109.0
sample_1059496	sp|P33225|TORA_ECOLI	100.0	49	0	0	3	149	82	130	1.7999999999999998e-30	109.0
sample_1059496	sp|Q8CW73|TORA_ECOL6	100.0	49	0	0	3	149	82	130	1.7999999999999998e-30	109.0
sample_1059540	sp|P33225|TORA_ECOLI	100.0	50	0	0	1	150	96	145	3.4400000000000004e-31	111.0
sample_1059540	sp|P58360|TORA_ECO57	100.0	50	0	0	1	150	96	145	3.6100000000000003e-31	111.0
sample_1059540	sp|Q8CW73|TORA_ECOL6	100.0	50	0	0	1	150	96	145	4.17e-31	111.0
sample_1060022	sp|P33225|TORA_ECOLI	100.0	49	0	0	2	148	257	305	2.83e-28	103.0
sample_1060022	sp|P58360|TORA_ECO57	100.0	49	0	0	2	148	257	305	2.89e-28	103.0
sample_1060022	sp|Q8CW73|TORA_ECOL6	100.0	49	0	0	2	148	257	305	3.0899999999999998e-28	103.0
sample_1060749	sp|P33225|TORA_ECOLI	100.0	50	0	0	1	150	499	548	4.260000000000001e-31	111.0
sample_1060789	sp|Q8CW73|TORA_ECOL6	100.0	49	0	0	3	149	513	561	6.2e-30	107.0
sample_1060789	sp|P33225|TORA_ECOLI	100.0	49	0	0	3	149	513	561	6.51e-30	107.0
sample_1060789	sp|P58360|TORA_ECO57	100.0	49	0	0	3	149	513	561	7.17e-30	107.0
sample_1061000	sp|P33225|TORA_ECOLI	100.0	49	0	0	2	148	583	631	2.03e-30	109.0
sample_1061000	sp|P58360|TORA_ECO57	100.0	49	0	0	2	148	583	631	2.25e-30	109.0
sample_1061463	sp|P33225|TORA_ECOLI	100.0	50	0	0	1	150	737	786	2.9e-29	106.0
sample_1061733	sp|B5YU41|TORD_ECO5E	100.0	28	0	0	66	149	1	28	1.93e-13	59.7
sample_1061733	sp|P58364|TORD_ECO57	100.0	28	0	0	66	149	1	28	1.93e-13	59.7
sample_1061733	sp|B7MPT0|TORD_ECO81	100.0	28	0	0	66	149	1	28	1.97e-13	59.7
sample_1061733	sp|Q8FJ52|TORD_ECOL6	100.0	28	0	0	66	149	1	28	2.06e-13	59.7
sample_1061733	sp|B7UNY1|TORD_ECO27	100.0	28	0	0	66	149	1	28	2.1e-13	59.7
sample_1061733	sp|B7NLC7|TORD_ECO7I	100.0	28	0	0	66	149	1	28	2.26e-13	59.7
sample_1061733	sp|B1LJ06|TORD_ECOSM	100.0	28	0	0	66	149	1	28	2.31e-13	59.7
sample_1061733	sp|B6I974|TORD_ECOSE	100.0	28	0	0	66	149	1	28	2.46e-13	59.7
sample_1061733	sp|B7N3F3|TORD_ECOLU	100.0	28	0	0	66	149	1	28	2.46e-13	59.7
sample_1061733	sp|B7LFA7|TORD_ECO55	100.0	28	0	0	66	149	1	28	2.46e-13	59.7
sample_1061733	sp|A7ZKA2|TORD_ECO24	100.0	28	0	0	66	149	1	28	2.46e-13	59.7
sample_1061733	sp|B1X8V3|TORD_ECODH	100.0	28	0	0	66	149	1	28	2.54e-13	59.7
sample_1061733	sp|C4ZQC6|TORD_ECOBW	100.0	28	0	0	66	149	1	28	2.54e-13	59.7
sample_1061733	sp|P36662|TORD_ECOLI	100.0	28	0	0	66	149	1	28	2.57e-13	59.7
sample_1061733	sp|A7ZYU9|TORD_ECOHS	100.0	28	0	0	66	149	1	28	2.71e-13	59.3
sample_1061733	sp|B7M8Y1|TORD_ECO8A	100.0	28	0	0	66	149	1	28	2.71e-13	59.3
sample_1061733	sp|B1IV99|TORD_ECOLC	100.0	28	0	0	66	149	1	28	2.76e-13	59.3
sample_1061733	sp|Q8CW73|TORA_ECOL6	100.0	22	0	0	1	66	827	848	9.13e-10	50.8
sample_1061733	sp|P33225|TORA_ECOLI	100.0	22	0	0	1	66	827	848	1.06e-09	50.4
sample_1061733	sp|P58360|TORA_ECO57	100.0	21	0	0	1	63	827	847	3.36e-09	49.3
sample_1063380	sp|B7NLC5|CBPA_ECO7I	100.0	49	0	0	149	3	83	131	1.0900000000000001e-29	104.0
sample_1063380	sp|B7N3F5|CBPA_ECOLU	100.0	49	0	0	149	3	83	131	1.1400000000000001e-29	104.0
sample_1063380	sp|P36659|CBPA_ECOLI	100.0	49	0	0	149	3	83	131	1.2600000000000001e-29	104.0
sample_1063380	sp|B1IV97|CBPA_ECOLC	100.0	49	0	0	149	3	83	131	1.2600000000000001e-29	104.0
sample_1063380	sp|A7ZYV2|CBPA_ECOHS	100.0	49	0	0	149	3	83	131	1.2600000000000001e-29	104.0
sample_1063380	sp|B1X8V5|CBPA_ECODH	100.0	49	0	0	149	3	83	131	1.2600000000000001e-29	104.0
sample_1063380	sp|C4ZQC8|CBPA_ECOBW	100.0	49	0	0	149	3	83	131	1.2600000000000001e-29	104.0
sample_1063380	sp|Q1RDL6|CBPA_ECOUT	100.0	49	0	0	149	3	83	131	1.29e-29	104.0
sample_1063380	sp|Q8FJ50|CBPA_ECOL6	100.0	49	0	0	149	3	83	131	1.29e-29	104.0
sample_1063380	sp|Q0TJ66|CBPA_ECOL5	100.0	49	0	0	149	3	83	131	1.29e-29	104.0
sample_1063380	sp|A1A9Q7|CBPA_ECOK1	100.0	49	0	0	149	3	83	131	1.29e-29	104.0
sample_1063380	sp|B7MPT2|CBPA_ECO81	100.0	49	0	0	149	3	83	131	1.29e-29	104.0
sample_1063380	sp|B7MIE6|CBPA_ECO45	100.0	49	0	0	149	3	83	131	1.29e-29	104.0
sample_1063380	sp|B7UNY3|CBPA_ECO27	100.0	49	0	0	149	3	83	131	1.29e-29	104.0
sample_1064141	sp|P36661|YCCE_ECOLI	100.0	49	0	0	3	149	37	85	1.3e-16	70.1
sample_106545	sp|Q1RG99|LPXC_ECOUT	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B1LG33|LPXC_ECOSM	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B6HZ74|LPXC_ECOSE	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B7N7W9|LPXC_ECOLU	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|P0A725|LPXC_ECOLI	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B1IR82|LPXC_ECOLC	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|P0A726|LPXC_ECOL6	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|Q0TLP3|LPXC_ECOL5	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|A1A7E1|LPXC_ECOK1	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|A7ZW48|LPXC_ECOHS	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B1XC73|LPXC_ECODH	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|C4ZRJ1|LPXC_ECOBW	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B7M139|LPXC_ECO8A	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B7MNV5|LPXC_ECO81	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B7NHK2|LPXC_ECO7I	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B5YZD2|LPXC_ECO5E	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|P0A727|LPXC_ECO57	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B7LFW6|LPXC_ECO55	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|B7UIE6|LPXC_ECO27	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_106545	sp|A7ZHI7|LPXC_ECO24	100.0	46	0	0	12	149	1	46	6.49e-28	99.8
sample_1066008	sp|P19926|AGP_ECOLI	100.0	49	0	0	3	149	143	191	5.2499999999999995e-28	101.0
sample_1066126	sp|P19926|AGP_ECOLI	100.0	49	0	0	2	148	182	230	8.120000000000001e-29	103.0
sample_1066201	sp|P19926|AGP_ECOLI	100.0	49	0	0	2	148	207	255	1.7600000000000001e-29	105.0
sample_1066225	sp|P19926|AGP_ECOLI	100.0	49	0	0	2	148	215	263	1.46e-29	105.0
sample_1067339	sp|B5YU47|NQOR_ECO5E	100.0	50	0	0	150	1	74	123	2.1099999999999998e-23	85.9
sample_1067339	sp|Q8X4B4|NQOR_ECO57	100.0	50	0	0	150	1	74	123	2.1099999999999998e-23	85.9
sample_1067339	sp|Q1RDL3|NQOR_ECOUT	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B1LJ00|NQOR_ECOSM	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B6I980|NQOR_ECOSE	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B7N3F9|NQOR_ECOLU	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|P0A8G6|NQOR_ECOLI	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B1IV93|NQOR_ECOLC	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|P0A8G7|NQOR_ECOL6	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|Q0TJ63|NQOR_ECOL5	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|A1A9Q9|NQOR_ECOK1	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|A7ZYV7|NQOR_ECOHS	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B1X9C5|NQOR_ECODH	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|C4ZQD2|NQOR_ECOBW	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B7M8Y8|NQOR_ECO8A	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B7NLC1|NQOR_ECO7I	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B7LFB3|NQOR_ECO55	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B7MIE9|NQOR_ECO45	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|B7UNY7|NQOR_ECO27	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067339	sp|A7ZKA9|NQOR_ECO24	100.0	50	0	0	150	1	74	123	2.25e-23	85.9
sample_1067509	sp|Q1RDL3|NQOR_ECOUT	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B1LJ00|NQOR_ECOSM	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B6I980|NQOR_ECOSE	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B7N3F9|NQOR_ECOLU	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|P0A8G6|NQOR_ECOLI	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B1IV93|NQOR_ECOLC	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|P0A8G7|NQOR_ECOL6	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|Q0TJ63|NQOR_ECOL5	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|A1A9Q9|NQOR_ECOK1	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|A7ZYV7|NQOR_ECOHS	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B1X9C5|NQOR_ECODH	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|C4ZQD2|NQOR_ECOBW	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B7M8Y8|NQOR_ECO8A	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B7NLC1|NQOR_ECO7I	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B7LFB3|NQOR_ECO55	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B7MIE9|NQOR_ECO45	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|B7UNY7|NQOR_ECO27	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1067509	sp|A7ZKA9|NQOR_ECO24	100.0	49	0	0	148	2	18	66	1.17e-28	99.4
sample_1068163	sp|P56614|YMDF_ECOLI	100.0	29	0	0	2	88	29	57	8.04e-05	35.0
sample_1068163	sp|P21361|YCIG_ECOLI	100.0	15	0	0	2	46	29	43	0.000247	33.9
sample_1068437	sp|P75892|RUTG_ECOLI	100.0	11	0	0	148	116	419	429	2.4	24.3
sample_1069517	sp|P75892|RUTG_ECOLI	100.0	49	0	0	148	2	59	107	6.53e-26	95.9
